id,country,county,municipality,civilparish,city,citygenitive,street
162,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Alizavos seniūnija,Kalnuočiai,Kalnuočių kaimas,
163,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Akmenytė,Akmenytės kaimas,
164,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Aleksandrija,Aleksandrijos kaimas,
165,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Astravai,Astravų kaimas,
166,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Ažubalis,Ažubalio kaimas,
167,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Ąžuolytė,Ąžuolytės kaimas,
168,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Bagdonys,Bagdonių kaimas,
169,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Bedaliai,Bedalių kaimas,
170,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Bikonys,Bikonių kaimas,
171,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Biriečiai,Biriečių kaimas,
172,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Braskuškis,Braskuškio kaimas,
173,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Bukėnai,Bukėnų kaimas,
174,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Čiovydžiai,Čiovydžių kaimas,
175,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Čiuladai,Čiuladų kaimas,
176,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Daršiškiai,Daršiškių kaimas,
177,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Didžprūdėliai,Didžprūdėlių kaimas,
178,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Drūlėnai,Drūlėnų kaimas,
179,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Dumbliūnai,Dumbliūnų kaimas,
180,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Duorpiai,Duorpių kaimas,
181,LIETUVOS RESPUBLIKA,Panevėžio apskritis,Kupiškio rajono savivaldybė,Kupiškio seniūnija,Dvaramiškis,Dvaramiškio kaimas,
