id,country,county,municipality,civilparish,city,citygenitive,street
86,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Paupio gatvė
87,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Pavasario gatvė
88,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Pelkių gatvė
89,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Pievų gatvė
90,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Piliakalnio gatvė
91,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Pilies gatvė
92,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Pramonės gatvė
93,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Pušynėlio gatvė
94,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Pušyno gatvė
95,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Rašės gatvė
96,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Rašytojų gatvė
97,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Rasos gatvė
98,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Rinkos aikštė
99,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Rožių gatvė
100,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Rūtų gatvė
101,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Sakalų gatvė
102,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Šaltinių gatvė
103,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Sėlių gatvė
104,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Šiaurės gatvė
105,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Šiaurės skersgatvis
106,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Šilinės gatvė
107,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Šilo gatvė
108,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Smėlio gatvė
109,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Sodo gatvė
110,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Statybininkų gatvė
111,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Stoties gatvė
112,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Sudeikių gatvė
113,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Šviesos gatvė
114,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Taikos gatvė
115,LIETUVOS RESPUBLIKA,Utenos apskritis,Utenos rajono savivaldybė,Utenos miesto seniūnija,Utena,Utenos miestas,Tauragnų gatvė
