id,country,county,municipality,civilparish,city,citygenitive,street
123,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Liepų gatvė
124,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Lietuvininkų gatvė
125,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Lino gatvė
126,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Maironio gatvė
127,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Marių gatvė
128,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Marių skersgatvis
129,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,P. Mašioto gatvė
130,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Matulaičių gatvė
131,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Matulaičių skersgatvis
132,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Mažoji gatvė
133,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Medžiotojų gatvė
134,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių gatvė
135,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 1-oji gatvė
136,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 11-oji gatvė
137,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 13-oji gatvė
138,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 15-oji gatvė
139,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 2-oji gatvė
140,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 3-oji gatvė
141,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 5-oji gatvė
142,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 7-oji gatvė
143,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Meškučių 9-oji gatvė
144,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Mikalinės gatvė
145,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Mindaugo gatvė
146,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Mokyklos gatvė
147,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Mokolų gatvė
148,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Nadruvos gatvė
149,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Narto gatvė
150,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Naručio gatvė
151,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Naugarduko gatvė
152,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Naujakurių gatvė
153,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Naujoji gatvė
154,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,S. Nėries gatvė
155,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Neringos gatvė
156,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Nidos gatvė
157,LIETUVOS RESPUBLIKA,Marijampolės apskritis,Marijampolės savivaldybė,,Marijampolė,Marijampolės miestas,Obuolių gatvė
